,index,Sentence,labels
1123,2743," Der menschliche Körper ist einfach darauf ausgelegt, Nahrung zu speichern und lässt sich langfristig auch durch Ops nicht überlisten.",0
677,1422," Und ich hoffe sehr,das ich es schaffe diesen Weg auch weiterhin zu beschreiten.",0
4511,1291,"Zuerst war es anstrengender, weil es keine Bedingung gab.",1
4890,1637,"Kein Essen, kein Essen...",1
2218,3961," Mir ging es aber psychisch gar nicht gut und ich zweifelte auch daran, ob die Heimübungen überhaupt noch Sinn machen.",0
2699,3343, Vom Kopfhunger als Adipöser einmal ganz abgesehen.,0
2816,2706," Möchte jetzt mal eine BIA Messung machen lassen um herauszufinden wie gut eigentlich mein Stoffwechsel so ist, weil ich den Eindruck hab, der ist auf Sparflamme unterwegs.",0
2957,1990," Für mich war es der letzte Schritt, weil es mir mit den Diäten so ging wie Dir.",0
2873,2321,"  Heute vor genau 6 Monaten habe ich beschlossen, dass ich mich operieren lassen möchte.",1
2470,3913, Ich bleibe auf jeden Fall am Ball.,2
4529,1251,"Es dauerte eine Weile und immer wieder, um fälschlicherweise zu exekutieren.",1
1383,4585,"  Aktuell lautet die Strategie, nachsichtiger zu sein und nicht so viel  zu erwarten, mit kleinen Erfolgen zufrieden zu sein bzw mich dafür zu loben.",1
1803,2613," Ich möchte irgendwie davon befreiter sein, dass ich nicht ständig daran denke, was ich essen darf, was nicht, was ich als nächstes esse usw das quält mich einfach.",0
628,2762, Das schränkt ja dann sicher auch ein und macht ggf auch Hautprobleme oder?,0
2839,1909," dies nahm ich auch gerne an, da ich mich gerne austausche und auch lerne wenn es sein muss.",1
2755,752,"  Na bitte :-) Nachdem ich nun nach einigen Tagen OHNE sport wieder damit angefangen habe, freu ich mich das es wieder vorran geht mit meiner Abnahme...",1
1991,3947,  Heute stehen mind 60 min Fitnessstudio auf dem Plan und wieder einen Tag gesund essen.,2
1751,1107,"  Aber seit dem Erlebnis halte ich nimmer viel von Hungerkuren, wie ich erst letzte woche bei der Ernährungsberatung merken konnte muss Abnehmen nicht unbedingt Verzicht sein, es ist eher eine Form der Mäßigung.",0
5306,2565,Ich könnte mich mit meinem Sohn streiten.,0
215,3540,"   Nur momentan ist eher Eis mein Problem… Da kann ich dann auch nicht NEIN sagen… Die Süßigkeiten die ich zu Hause für meinen Freund habe, rühre ich auch nicht an, ich kaufe auch nichts anderes… Nur Eis ist momentan echt ein Problem und ich könnte mich Ohrfeigen dafür…   Mir fällt es momentan wieder schwer die nötige Disziplin aufzubringen…  Dazu kommt, dass ich, egal was ich esse, es gar nicht mehr genießen kann.",0
2001,2511, Ich weiß nicht wie ich das schaffen soll.,0
1660,234,"  Hallo Hexe mir ging es so wie dir, ich habe mich nach vielen Gesprächen auch dazu entschieden es nochmal ohne OP zu probieren.",2
5187,2958,Aber ich bin nicht glücklich mit der Form meiner Brust.,0
2604,707, Das fällt mir momentan noch sehr schwer.,0
2077,1445," mich ärgerte nur ein bißchen,das ich es heimlich und süchtig getan habe.",1
697,4360,  Also werde ich mit mehr Bewegung in den Advent starten.,2
1805,3327,"  Gut, also der Plan ist erstmal, weiterhin versuchen, 3 Mahlzeiten am Tag zu essen, 2 L Wasser zu trinken, Obst und Gemüse essen.",2
2636,93," Das mit den Belohnungen werde ich auch einführen, aber halt bei den 10er schritten, (hab mir nämlich eigentlich einen 5kg Plan ausgedacht) und beim Uhu wirds auch was schönes werden.",2
983,1871,   ich mache bis Montag weiter mit sehr Carbs unter 30....,2
1694,2308, das ist das Gewicht eines erwachsenen Mannes.,0
3531,1421," Ich kann nicht in die Zukunft blicken und und ich will mir auch nichts nehmen,aber zur Zeit sehe ich für MICH keine Notwendigkeit.",0
4083,931,Und zieh das noch mal durch.,0
3376,3666,  Doch manchmal bin ich echt verzweifelt und dann schiele ich auf die Operierten hier und wie schnell die viel abgenommen haben.,0
487,1120," Als ich mich auf dem Video gesehen habe, dachte ich, wo hast Du eigentlich 15 Kilo abgenommen?",0
615,2075,"  Ich war vor einigen Wochen schon beim Hausarzt um mich mal an der Schilddrüse untersuchen zu lassen, leider vertritt mein Hausarzt die Meinung das alles mit der psyche zu tun hat, und ich meinem Körper einfach zuviel Nahrung zuführe....",1
2619,30,Nur das Fettsein macht mich fertig.,0
4703,2350,"Das kaufe ich zwar, aber es gefällt mir nicht.",0
3213,1143, Habe nicht genascht.,1
5040,962,Ich werde es am Abend mit einem Licht wieder tun.,1
882,1437," ich habe die letzte zeit arg geschludert mit der sportlichen betätigung,einfach weil es sooo heiß ist immer.",1
2284,3205, Am Wochenende das Essen bei meiner Mutter war einfach zu fett und viel.,1
29,1339,"   Mein BMI ist jetzt 34,4 und so will ich definitiv nicht bleiben.",0
3937,1137,Ich gehe zu einer Veranstaltung.,1
3798,2551,"Ich denke, es ist keine gute Idee, eine Intervention und Veränderung in meinem Leben zu haben.",0
2282,3663, Ich bin über mein Aussehen unendlich traurig und manchmal möchte ich echt nicht mehr.,0
3017,3092," Ich habe Angst vor dem Tag, wo es eben doch wieder zur Zunahme führt und versuche, jetzt wieder gegenzusteuern.",0
5647,4297,Erstes Interview zum Starten.,0
3195,3411," Ich will endlich zu mir so gut sein, wie ich es immer zu anderen war.",0
5599,2647,Ich denke nicht mehr darüber nach.,0
3501,1320,"  Sicher wäre mir ein straffer Bauch auch lieber, aber hier geht mir die Gesundheit eindeutig vor der Ästhetik.",0
3918,1009,888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-270-6611 888-270-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-6611 888-270-66-66-6611-868-88-270,0
1879,4480," Womit ich jedoch noch etwas Mühe habe, ist Stillstand oder Zunahmen.",0
3581,2969, So komme ich wieder auf ein Fahrrad und mache mich etwas fitter.,0
3198,3767," Aus Sicht eines Adipösen, eine Herkulesaufgabe und oft ein Ding der Unmöglichkeit.",0
4415,1857,Es gibt eine Veränderung auf der Skala.,0
4866,1112,"Ich glaube nicht, dass du das schaffst.",0
2668,864," Es bezieht sich nicht ausschließlich auf die Menge, vielmehr auch auf die Süßigkeiten.",0
1255,531,dann hab ich seit einigen tagen abends ständig bauchschmerzen....,0
7,2450," die dame war zwar nett aber ich hatte n icht den eindruck, dass das passt und ich mich dort auch fallen lassen könne und öffnen könne.",0
2079,2068,"   Samstag habe ich eigentlich recht ""gut"" (gezielt) gegessen, morgens ""normal"", mittag auch und Abends nur Eiweiß.",1
5620,597,"Ich muss sagen, dass es ziemlich clever ist.",0
57,924," ich hab auch kein satt gefühl, hab das gefühl ich muss immer essen...",0
766,1607,"  Mir geht es gut mit mir und ich habe den Willen und die kraft,noch eine zeit lang weiterzumachen.",0
2173,2899,"  Mir ist klar geworden, dass ich meinen ganz individuellen Essensplan finden muss.",0
4159,2052,Es wurde von mir gemacht.,0
4204,2091,Ich glaube nicht.,0
3580,4583, Möchte ja bis zum xx/xx/ ein UHU sein.,0
4522,1251,"Ich musste mich hin und wieder hinnehmen, um zu Unrecht zu exekutieren...",1
111,2574," ich esse abends Salat, mal mit Ei, mal mit ner Scheibe Kochschinken, oder nur Gurke mit Hähnchenfleisch.....",1
5632,2914,Es hat viel getan.,0
66,2301," An der Bewegung muß ich auch noch arbeiten, ist noch viel zu wenig.",0
4230,1103,"Vielen Dank, ich muss irgendwann müde werden.",2
3071,4396," Ist der Stresspegel hoch, geht gar nichts mehr weg.",0
4807,4321,Die Skala zeigt nur eine kleine Menge.,0
4595,1737,Ich finde es interessant.,0
1321,166,"   Bis jetzt esse ich Abends am Tisch mit der Familie nur 1 Scheibe Vollkornbrot, oder einen Quark mit Obst.",1
5030,2964,Das wollte ich nicht tun.,1
1842,2144," Ich kenn zwar die Gefühle ""hungrig"" und ""überfressen"" als Völlegefühl, aber halt nichts dazwischen.",0
4031,1941,Verweise auf externe Links.,1
1195,2325, das sind fantastische 28kg!!!,0
559,3493," Und ich nutze mein Laufband (eher ein ""Kriechband"").",1
3508,1908,  :zwinkert:  so schaffe ich es bis zum DT doch noch unter die 110 zu kommen.,0
1474,3212, Meinen Essensplan für die Woche habe ich nicht umgesetzt.,1
3216,3194,"da werde ich mir gleich was Eiweißreiches vorbereiten,sonst plündere ich wieder den Kühlschrank und alle guten Vorsätze sind dahin.",2
916,4615," Wenn ich Disziplin aufbringen könnte, dann hätte ich mein Gewicht nicht.",0
1276,2284," Wir hatten WW schon über ein Jahr hinter uns und haben auch abgenommen (ich habe 18kg damals abgenommen die aber auch so schnell wieder drauf waren) aber wir wollen ja ein gesundes Verhältnis zum Essen bekommen und nicht, das es immer im Mittelpunkt steht.",0
4285,1710,Ich benutze es nicht gut.,0
2354,3556, Blick nach vorne und ran an den Speck.,0
4219,1103,"Vielen Dank, muss manchmal müde werden.",2
3597,2776," Der echte Hunger ist ganz anders, mit dem komme ich wunderbar zurecht.",0
4811,163,Das Dinner-Tanzen ist mir im Moment zu viel.,0
3317,2505," Als ich den Satz las, daß die Op kein Selbstläufer ist und man dann trotzdem auf seine Ernährung achten muß, stand für mich fest: Dann kann ich das auch ohne Op.",0
3214,3375,  Mein Motto zur Zeit lautet: Sich annehmen statt abnehmen.,0
2523,3389, Und damit nun offiziell die 30 kg geknackt ..,0
3362,1082," Jetzt schon habe ich Angst um sie und ihr Gewicht, wenn sie mal Erwachsen ist, weil ich mir ausmale, sie könnte mal so aussehen, wie ihre Mama.",0
589,576," Nun habe ich insgesamt 13 Kilo abgenommen, seit November.",1
3328,3207,es geht weiter.,2
90,4525," Mir ist zum Jahreswechsel leider der Uhu weggeflogen und ich schaffe es nicht, ihn wieder einzufangen.",0
3599,3081," DAS und nur das ist meine Motivation, weiterzukämpfen und das tue ich, sein inzwischen fast 2 Jahren.",1
5275,1427,"Der Slogan lautet ""high the butt and gas"".",2
3651,2797,"  Essen klappt bei mir grad nicht so gut, eher frustriert grad.",0
52,1696,  hab ich coolerweise doch ein vier wochen abo für ein fitnessstudio hier in der nähe bekommen...,1
4257,4460,"Jetzt, wo ich in der schnellen Phase bin, läuft alles besser.",0
1285,685, Habe einfach zu viele Bedenken bezüglich einer OP.,0
1296,298, Das muß sich noch ändern- ich weiß.,0
5714,2139,Ich bin seit der Operation in hervorragender Verfassung.,0
490,2219,  Bis heute habe ich meine Entscheidung noch nicht bereut und ich werde weiter kämpfen.,2
1185,4239, Das gibt wie ein Stopp beim Abnehmen.,0
861,2490," 15 Monate später, 96 kg leichter und ein Lebensgefühl, das ich mir vorher nicht vorstellen konnte.",0
3775,3477, Oder was kann ich mir Gutes tun.,1
1254,1105,  aber ich war so hungrig bin vom Parkplatz runtergefahren als ich entlassen worden war und habe direkt den nächsten MCDoof angefahren weil ich ausgehungert war und das Gefühl von leerem Magen nicht los wurde.,0
4788,1419,"Der Weg in die Zeit besser ist, warum ich es mag.",0
2466,1469," Und ich durfte Gefühle haben,ohne sie mit essen zu überlagern.",0
5145,2735,Das wollte ich nicht tun.,1
3851,5,"Es will nicht sterben, das ist sicher.",0
518,3346, Dass ist für einen adipösen Menschen eine tolle Leistung.,0
2286,250, Ich habe bewegung die auch Gelenkschonend ist usw Aber ohne Badeanzug awwwwwww Hilfe.,0
1780,3341," Allerdings ist es auch so, dass alle Zellen meiner 156 kg nach Futter schreien und keine unterversorgt sein möchte.",0
4098,3864,"Es ist wichtig, dass es getan wird.",0
665,3318," 3 Mahlzeiten am Tag, das schaffe ich noch nicht so gut.",0
4501,148,"Ich will mich selbst behandeln können, wann immer ich will.",0
4867,1112,"Ich glaube nicht, dass du dazu in der Lage bist.",0
3427,2868,   Ich habe es am Ende ja auch geschafft nicht mehr zu trinken und das aus eigener Motivation heraus.,0
486,1723,"das ärgert mich,macht mich traurig,einerseits weil ich es nicht gebacken bekomme,andererseits weil mir die bewegung fehlt   verstehst du das?",0
4571,705,Das werde ich nicht tun.,2
2940,1385, Nur morgens esse ich eine Schnitte oder ein Brötchen oder was immer gerade meine Lust befriedigt.,1
5462,2396,Es gibt nur eine normale Sache an mir.,1
2649,3421, Esse fett- und kohlenhydratarm.,1
1142,4118, Ich bin auch wenig flexibel und liebe feste Gewohnheiten (Routinen).,0
3346,3675, In den letzten Wochen habe ich mich immer wieder beobachtet.,1
4233,722,Ich musste die Finger vom halben Tisch halten.,1
1720,114," Süßes ist für die Kinder in einem Schrank, den ich gar nicht mehr beachte.",1
1108,204,"  dass man sich erst sehen lernen muss, weiß ich auch - ich wunder mich oft, wenn ich mich mal im Spiegel seh - von Fotos ganz zu schweigen - ich erschreck mich kaum - eher wunder ich mich, wer diese Dicke da ist...",0
5054,718,Zu diesem Zeitpunkt bin ich...,0
1824,3760," Allerdings finde ich das auch schwierig, weil Essen bei der Effektivität ziemlich unschlagbar zu sein scheint.",0
367,1496," Die Menge ist einfach zu groß, gestern Mittag zB war mir richtig schlecht, weil ich sooo viel gegessen habe.",0
1633,1116," Naja, habe schon mal drei Monate mit 600 Kcal gelebt, man kann sich dran gewöhnen, denke ich!",0
5172,598,Ich fühle mich wie in einem Rehabilitationsprogramm.,0
5751,1900,"Du bist nicht sicher, ob du es tolerieren kannst oder nicht.",0
4855,1112,"Ich glaube nicht, dass du das kannst.",0
5759,1495,"Obwohl es gesund ist, hat es sich eingekrochen.",0
918,4120," Im Grunde hatte ich den Gedanken ja auch schon, dass ich eigentlich mein Leben so ändern müsste, dass ich Essen nicht als Befriedigung brauche bzw dass ich rausfinden müsste, wie mein Leben sein müsste, damit ich auch so zufrieden bin.",0
3031,102,"     ich finde es immer wieder auf ein neues schön bei hßm, esprit, soliver, cecile.....",0
4111,2858,Ich merke nicht viel mehr als das.,0
8,3446, Es geht halt viel langsamer.,0
3833,620,"Wenn ich so stille Dinge schreiben kann, haltet mich fest.",2
2277,326, Auch mit  Vollkornbrot habe ich zur Zeit richtige Gelüste.,0
2692,3012,"    Ok daran wird es liegen, das ich noch nicht viel an Bewegung habe.",0
2932,700," oder vielleicht mache ich morgen Pause und gehe am Mittwoch hin, denn dann haben sie Tae-bo-Kurs ;)",2
2400,3609," Wenn es nicht die Arbeit wäre, hätte ich sicher weider eine andere Ausrede, weshalb ich mich nicht besser um mich selbst kümmere.",0
4626,2351,"Ich bin getröstet von der Tatsache, dass ich den schönen Anblick nicht verschenkt habe...",0
570,1524,"  So,morgen gehe ich zum Frühschwimmen.",2
4341,461,Ich verschwinde auf eine unkonventionelle Art.,1
782,3080," Selbst der AC hat mir bescheinigt, dass nicht er, sondern ich das geschafft habe und darauf bin ich sowas von stolz, das geb ich nicht kampflos wieder her!",2
4971,3658,Der Grundumsatz ist zurückgegangen.,0
2063,4214,  Nur mit den kleinen Mengen habe ich noch so meine Probleme.,0
2585,1386, Aber mittags ist nur Gemüse mein Favorit.,1
142,1043,Meine Tochter ist 5 Jahre alt und ihre Mama kann und will sich jetzt schon nicht mehr bewegen.,0
4262,1200,"Das stimmt, du hast es trainiert.",0
5583,408,Die Angreifer waren Fess.,1
4815,1160,"Wenn ich operiert werde, was tue ich dagegen?",0
4715,2350,"Das kaufe ich gern, aber das tue ich nicht.",0
2714,1294," In solchen Zeiten sollte man überprüfen ob man alles richtig macht, mal wieder die Portionen abwiegen, ob sie nicht größer geworden sind oder man sich weniger bewegt.",1
2922,3966,"  Da ich heute und morgen keine Termine habe, werde ich mich an den Herd stellen und mal Gemüse kochen, um mir einen Gemüseteller zu machen.",2
5119,4699,Ich gehe nach oben.,0
4283,1662,Ich habe durchgemacht und getrunken.,1
4704,2350,"Das kaufe ich zwar, aber es gefällt mir nicht.",0
2502,4406," Dabei ist es bei mir nur der Gedanken an Essen, nicht an etwas bestimmtes wie Schokolade zb, obwohl das natürlich auch vorkommt.",0
5467,2000,Du darfst das nicht tun.,0
4542,3255,"Ich kann es mir nicht leisten, ins Fitnessstudio zu gehen.",0
2735,3285, Jeden Tag mindestens eine halbe Stunde.,1
3966,3598,Ich hatte schon immer einen Leckerbissen.,1
616,1300,  Über einen Bekannten hab ich dann vor ca 2 Wochen vone iner SHG hier im Ort gehört und war neugier bin dort hin gegangen und muss sagen ds es mir dort doch gefallen hat.,1
2012,838, aber ich frühstücke und dann trinke den ganzen Tag und Abends esse ich dann anständig...,1
380,1999, Ich möchte gerne was tun.....,0
3254,4072,  Mir gehts sooooo schlecht.,0
683,121," Wenn es dann nicht klappt mit dem Abnehmen, war ich wenigstens nicht untätig.",0
5135,706,"Das Letzte, was Sie auslassen, ist der Zucker.",2
1791,4451,  Bin wieder am Fasten: 18/6.,1
1839,3234, Und ich hab festgestellt dass ich ein kohlehydratjunkie bin    Danke nochmal für eure Hilfe ,0
2307,3218, ich hab die App aufm Handy und trage echt jeden Krümel ein..,1
1279,4100," Aber heute ist es für mich so besonders, daß es mich zu Tränen gerührt hat, und ich heulend auf dem Küchenfußboden saß.",0
1797,3914,"  Habe meinen Frühsport bereits gemacht, den mache immer zwischen  12,3 und 12,3 Uhr.",1
1191,3064," Ich hatte schon ein bisschen Angst nicht mehr am Buffet oder beim BBQ zu ""völlen"" oder mal ne XXL-Pizza zu verputzen.",0
1897,199,  Warum wir es nicht schaffen abzunehmen?,0
4328,4080,Ich könnte krank sein.,0
3840,620,"Wenn ich so stille Dinge schreiben kann, haltet mich fest, ich weiß es bereits.",2
2293,1444, und deshalb wird das einfach nicht mehr gedacht und fertig.,2
